# Contents:,Laser Egg 'E383' 30 days raw data
# Generated At:,Kaiterra 2019-12-09 20:25
# Time Span:,2019-11-07 00:00 to 2019-12-07 00:00
# Row Count:,5381
# Time Zone:,UTC+0530
Time Point,PM10 (µg/m³),PM2.5 (µg/m³),humidity (%),temp (C),Overall Index (IN),Primary Pollutant
2019-11-07 14:36:00,417,365,61.9,23.88,488,PM2.5
2019-11-07 14:37:00,416,358,61.97,23.83,483,PM2.5
2019-11-07 14:38:00,426,369,62.22,23.82,492,PM2.5
2019-11-07 14:39:00,423,368,62.21,23.8,491,PM2.5
2019-11-07 14:40:00,428,376,62.37,23.78,497,PM2.5
2019-11-07 14:41:00,418,368,62.45,23.76,491,PM2.5
2019-11-07 14:42:00,429,364,62.61,23.77,488,PM2.5
2019-11-07 14:43:00,435,369,62.77,23.76,492,PM2.5
2019-11-07 14:44:00,438,377,63.07,23.75,498,PM2.5
2019-11-07 14:45:00,420,361,63.28,23.75,485,PM2.5
2019-11-07 14:46:00,423,365,63.39,23.76,488,PM2.5
2019-11-07 14:47:00,430,361,63.15,23.75,485,PM2.5
2019-11-07 14:48:00,412,354,63.16,23.74,480,PM2.5
2019-11-07 14:49:00,418,358,63.19,23.73,483,PM2.5
2019-11-07 14:50:00,407,350,63.18,23.71,477,PM2.5
2019-11-07 14:51:00,402,350,63.05,23.71,477,PM2.5
2019-11-07 14:52:00,396,343,62.95,23.69,472,PM2.5
2019-11-07 14:53:00,381,327,62.82,23.69,459,PM2.5
2019-11-07 14:54:00,379,326,62.49,23.68,458,PM2.5
2019-11-07 14:55:00,354,309,62.11,23.66,445,PM2.5
2019-11-07 14:56:00,356,307,62.13,23.65,444,PM2.5
2019-11-07 14:57:00,356,310,61.87,23.64,446,PM2.5
2019-11-07 14:58:00,355,300,61.4,23.59,438,PM2.5
2019-11-07 14:59:00,331,288,61.58,23.58,429,PM2.5
2019-11-07 15:00:00,315,273,61.39,23.57,418,PM2.5
2019-11-07 15:01:00,303,265,61.24,23.56,412,PM2.5
2019-11-07 15:02:00,289,254,60.76,23.55,403,PM2.5
2019-11-07 15:03:00,288,251,60.76,23.53,401,PM2.5
2019-11-07 15:04:00,279,240,60.11,23.52,392,PM2.5
2019-11-07 15:05:00,266,230,60.38,23.5,385,PM2.5
2019-11-07 15:06:00,265,231,60.5,23.49,385,PM2.5
2019-11-07 15:07:00,277,243,60.17,23.47,395,PM2.5
2019-11-07 15:08:00,267,236,60.42,23.44,389,PM2.5
2019-11-07 15:09:00,272,242,60.56,23.43,394,PM2.5
2019-11-07 15:10:00,275,240,60.51,23.43,392,PM2.5
2019-11-07 15:11:00,299,265,60.58,23.4,412,PM2.5
2019-11-07 15:12:00,301,258,60.86,23.37,406,PM2.5
2019-11-07 15:13:00,307,271,60.99,23.35,416,PM2.5
2019-11-07 15:14:00,298,258,61.12,23.34,406,PM2.5
2019-11-07 15:15:00,310,265,61.22,23.35,412,PM2.5
2019-11-07 15:16:00,300,261,61.29,23.37,408,PM2.5
2019-11-07 15:17:00,297,252,61.32,23.39,402,PM2.5
2019-11-09 18:27:00,236,209,49.43,25.72,368,PM2.5
2019-11-09 18:28:00,244,211,50.05,25.54,370,PM2.5
2019-11-09 18:29:00,237,210,50.05,25.53,369,PM2.5
2019-11-09 18:30:00,238,206,50.11,25.51,366,PM2.5
2019-11-09 18:31:00,234,203,50.06,25.51,364,PM2.5
2019-11-09 18:32:00,223,194,49.96,25.49,357,PM2.5
2019-11-09 18:33:00,222,197,49.94,25.48,359,PM2.5
2019-11-09 18:34:00,219,194,50.07,25.46,357,PM2.5
2019-11-09 18:35:00,214,191,49.83,25.45,355,PM2.5
2019-11-09 18:36:00,222,187,50,25.44,352,PM2.5
2019-11-09 18:37:00,209,187,50.12,25.42,352,PM2.5
2019-11-09 18:38:00,216,189,50.09,25.41,353,PM2.5
2019-11-09 18:39:00,215,189,50.09,25.39,353,PM2.5
2019-11-09 18:40:00,211,186,50.06,25.38,351,PM2.5
2019-11-09 18:41:00,206,186,50.15,25.35,351,PM2.5
2019-11-09 18:42:00,199,184,49.75,25.33,349,PM2.5
2019-11-09 18:43:00,209,190,50.17,25.3,354,PM2.5
2019-11-09 18:44:00,210,188,49.87,25.29,352,PM2.5
2019-11-09 18:45:00,218,190,50.22,25.28,354,PM2.5
2019-11-09 18:46:00,223,193,50.18,25.26,356,PM2.5
2019-11-09 18:47:00,218,187,50.25,25.24,352,PM2.5
2019-11-09 18:48:00,213,189,50.43,25.23,353,PM2.5
2019-11-09 18:49:00,212,188,50.45,25.21,352,PM2.5
2019-11-09 18:50:00,205,184,50.5,25.19,349,PM2.5
2019-11-09 18:51:00,216,189,50.91,25.16,353,PM2.5
2019-11-09 18:52:00,211,183,51.03,25.15,348,PM2.5
2019-11-09 18:53:00,215,190,51.46,25.11,354,PM2.5
2019-11-09 18:54:00,207,180,51.37,25.1,346,PM2.5
2019-11-09 18:55:00,203,184,51.52,25.08,349,PM2.5
2019-11-09 18:56:00,221,188,51.65,25.06,352,PM2.5
2019-11-09 18:57:00,214,189,51.52,25.03,353,PM2.5
2019-11-09 18:58:00,203,176,51.66,25.02,343,PM2.5
2019-11-09 18:59:00,210,186,51.44,25.01,351,PM2.5
2019-11-09 19:00:00,213,185,51.75,24.98,350,PM2.5
2019-11-09 19:01:00,207,184,51.69,24.98,349,PM2.5
2019-11-09 19:02:00,214,183,52.07,24.96,348,PM2.5
2019-11-09 19:03:00,217,186,51.94,24.94,351,PM2.5
2019-11-09 19:04:00,202,185,52.38,24.95,350,PM2.5
2019-11-09 19:05:00,208,184,52.25,24.94,349,PM2.5
2019-11-09 19:06:00,217,190,64.63,24.78,354,PM2.5
2019-11-09 19:07:00,206,180,52.8,25.1,346,PM2.5
2019-11-09 19:08:00,192,174,51.18,25.68,342,PM2.5
2019-11-09 19:09:00,207,185,49.7,26.14,350,PM2.5
2019-11-09 19:10:00,215,190,48.77,26.43,354,PM2.5
2019-11-09 19:11:00,195,178,48.38,26.61,345,PM2.5
2019-11-09 19:12:00,215,189,47.64,26.67,353,PM2.5
2019-11-09 19:13:00,235,202,47.29,26.63,363,PM2.5
2019-11-09 19:14:00,235,204,47.7,26.58,365,PM2.5
2019-11-09 19:15:00,228,203,48.21,26.54,364,PM2.5
2019-11-09 19:16:00,231,201,47.83,26.44,362,PM2.5
2019-11-09 19:17:00,230,209,47.37,26.33,368,PM2.5
2019-11-09 19:18:00,228,197,48.27,26.26,359,PM2.5
2019-11-09 19:19:00,229,208,48.22,26.17,368,PM2.5
2019-11-09 19:20:00,246,211,47.91,26.08,370,PM2.5
2019-11-09 19:21:00,241,216,48.08,25.96,374,PM2.5
2019-11-09 19:22:00,255,220,48.15,25.82,377,PM2.5
2019-11-09 19:23:00,239,218,48.88,25.71,375,PM2.5
2019-11-09 19:24:00,241,213,49.03,25.63,372,PM2.5
2019-11-09 19:25:00,236,213,49.35,25.57,372,PM2.5
2019-11-09 19:26:00,240,219,49.61,25.51,376,PM2.5
2019-11-09 19:27:00,248,222,49.37,25.45,378,PM2.5
2019-11-09 19:28:00,250,225,49.87,25.38,381,PM2.5
2019-11-09 19:29:00,257,219,50.09,25.33,376,PM2.5
2019-11-09 19:30:00,245,221,50.26,25.32,378,PM2.5
2019-11-09 19:31:00,250,223,49.6,25.26,379,PM2.5
2019-11-09 19:32:00,257,222,50.08,25.2,378,PM2.5
2019-11-09 19:33:00,269,235,49.89,25.14,388,PM2.5
2019-11-09 19:34:00,262,232,50.38,25.09,386,PM2.5
2019-11-09 19:35:00,261,239,50.38,25.05,392,PM2.5
2019-11-09 19:36:00,255,227,50.84,25,382,PM2.5
2019-11-09 19:37:00,263,232,50.91,24.98,386,PM2.5
2019-11-09 19:38:00,265,232,50.98,24.98,386,PM2.5
2019-11-09 19:39:00,267,227,51.05,24.98,382,PM2.5
2019-11-09 19:40:00,257,224,51.55,24.99,380,PM2.5
2019-11-09 19:41:00,245,216,51.7,24.99,374,PM2.5
2019-11-09 19:42:00,241,214,51.99,24.99,372,PM2.5
2019-11-09 19:43:00,252,219,52.28,25,376,PM2.5
2019-11-09 19:44:00,238,214,52.57,25.02,372,PM2.5
2019-11-09 19:45:00,253,220,52.63,25.02,377,PM2.5
2019-11-09 19:46:00,238,217,52.73,25.03,375,PM2.5
2019-11-09 19:47:00,247,222,52.94,25.04,378,PM2.5
2019-11-09 19:48:00,240,215,53.13,25.06,373,PM2.5
2019-11-09 19:49:00,240,212,53.2,25.07,371,PM2.5
2019-11-09 19:50:00,247,224,53.44,25.07,380,PM2.5
2019-11-09 19:51:00,254,218,53.62,25.09,375,PM2.5
2019-11-09 19:52:00,249,225,53.48,25.1,381,PM2.5
2019-11-09 19:53:00,267,229,53.25,25.12,384,PM2.5
2019-11-09 19:54:00,255,225,53.7,25.12,381,PM2.5
2019-11-09 19:55:00,242,213,53.75,25.15,372,PM2.5
2019-11-09 19:56:00,243,213,53.67,25.18,372,PM2.5
2019-11-09 19:57:00,250,222,51.77,25.17,378,PM2.5
2019-11-09 19:58:00,266,227,51.98,25.15,382,PM2.5
2019-11-09 19:59:00,261,226,52.26,25.13,382,PM2.5
2019-11-09 20:00:00,270,238,51.63,25.13,391,PM2.5
2019-11-09 20:01:00,269,243,50.95,25.1,395,PM2.5
2019-11-09 20:02:00,288,250,51.26,25.06,400,PM2.5
2019-11-09 20:03:00,274,245,50.54,25.04,396,PM2.5
2019-11-09 20:04:00,286,250,50.23,25.01,400,PM2.5
2019-11-09 20:05:00,297,255,50.37,24.99,404,PM2.5
2019-11-09 20:06:00,280,250,50.52,24.98,400,PM2.5
2019-11-09 20:07:00,280,252,50.67,24.96,402,PM2.5
2019-11-09 20:08:00,282,251,50.52,24.95,401,PM2.5
2019-11-09 20:09:00,287,244,51.11,24.95,395,PM2.5
2019-11-09 20:10:00,301,261,50.92,24.93,408,PM2.5
2019-11-09 20:11:00,285,250,51.53,24.91,400,PM2.5
2019-11-09 20:12:00,299,258,50.94,24.89,406,PM2.5
2019-11-09 20:13:00,313,271,50.22,24.88,416,PM2.5
2019-11-09 20:14:00,300,262,50.67,24.86,409,PM2.5
2019-11-09 20:15:00,308,277,50.85,24.84,421,PM2.5
2019-11-09 20:16:00,326,278,51.67,24.84,422,PM2.5
2019-11-09 20:17:00,333,286,51.77,24.83,428,PM2.5
2019-11-09 20:18:00,350,304,52.2,24.83,442,PM2.5
2019-11-09 20:19:00,332,290,51.93,24.84,431,PM2.5
2019-11-09 20:20:00,326,282,51.3,24.82,425,PM2.5
2019-11-09 20:21:00,317,279,51.29,24.8,422,PM2.5
2019-11-09 20:22:00,323,282,51.08,24.8,425,PM2.5
2019-11-09 20:23:00,308,275,51.4,24.79,419,PM2.5
2019-11-09 20:24:00,317,274,50.52,24.78,418,PM2.5
2019-11-09 20:25:00,312,268,51.01,24.76,414,PM2.5
2019-11-09 20:26:00,317,277,51.08,24.75,421,PM2.5
2019-11-09 20:27:00,312,273,50.44,24.75,418,PM2.5
2019-11-09 20:28:00,297,264,49.38,24.71,411,PM2.5
2019-11-09 20:29:00,307,268,49.1,24.68,414,PM2.5
2019-11-09 20:30:00,308,267,49.04,24.64,413,PM2.5
2019-11-09 20:31:00,306,262,49.09,24.62,409,PM2.5
2019-11-09 20:32:00,301,269,49.57,24.6,415,PM2.5
2019-11-09 20:33:00,292,260,49.7,24.58,408,PM2.5
2019-11-09 20:34:00,302,265,49.96,24.57,412,PM2.5
2019-11-09 20:35:00,305,266,50.07,24.56,412,PM2.5
2019-11-09 20:36:00,306,270,50.46,24.55,415,PM2.5
2019-11-09 20:37:00,305,273,50.37,24.54,418,PM2.5
2019-11-09 20:38:00,297,261,50.72,24.53,408,PM2.5
2019-11-09 20:39:00,299,263,51.1,24.54,410,PM2.5
2019-11-09 20:40:00,299,268,50.59,24.54,414,PM2.5
2019-11-09 20:41:00,325,273,50.49,24.54,418,PM2.5
2019-11-09 20:42:00,321,272,50.69,24.53,417,PM2.5
2019-11-09 20:43:00,302,272,50.11,24.53,417,PM2.5
2019-11-09 20:44:00,298,266,50.71,24.52,412,PM2.5
2019-11-09 20:45:00,310,271,50.65,24.52,416,PM2.5
2019-11-09 20:46:00,320,279,50.3,24.51,422,PM2.5
2019-11-09 20:47:00,319,283,50.5,24.5,425,PM2.5
2019-11-09 20:48:00,310,277,50.3,24.48,421,PM2.5
2019-11-09 20:49:00,316,277,50.41,24.48,421,PM2.5
2019-11-09 20:50:00,305,272,51.01,24.47,417,PM2.5
2019-11-09 20:51:00,324,278,50.73,24.48,422,PM2.5
2019-11-09 20:52:00,318,277,50.68,24.47,421,PM2.5
2019-11-09 20:53:00,333,288,50.64,24.47,429,PM2.5
2019-11-09 20:54:00,325,286,50.85,24.45,428,PM2.5
2019-11-09 20:55:00,335,289,50.82,24.44,430,PM2.5
2019-11-09 20:56:00,326,286,50.6,24.42,428,PM2.5
2019-11-09 20:57:00,319,285,50.8,24.41,427,PM2.5
2019-11-09 20:58:00,326,290,50.59,24.39,431,PM2.5
2019-11-09 20:59:00,330,290,50.83,24.38,431,PM2.5
2019-11-09 21:00:00,334,297,50.49,24.36,436,PM2.5
2019-11-09 21:01:00,336,290,50.42,24.34,431,PM2.5
2019-11-09 21:02:00,335,290,50.42,24.33,431,PM2.5
2019-11-09 21:03:00,339,293,50.46,24.31,433,PM2.5
2019-11-09 21:04:00,333,293,50.51,24.29,433,PM2.5
2019-11-09 21:05:00,323,291,50.42,24.26,432,PM2.5
2019-11-09 21:06:00,333,287,50.44,24.24,428,PM2.5
2019-11-09 21:07:00,319,293,50.58,24.23,433,PM2.5
2019-11-09 21:08:00,333,290,50.82,24.21,431,PM2.5
2019-11-09 21:09:00,338,290,50.99,24.2,431,PM2.5
2019-11-09 21:10:00,332,286,51.04,24.22,428,PM2.5
2019-11-09 21:11:00,330,285,51.29,24.22,427,PM2.5
2019-11-09 21:12:00,327,282,51.46,24.2,425,PM2.5
2019-11-09 21:13:00,321,281,51.37,24.21,424,PM2.5
2019-11-09 21:14:00,336,289,51.3,24.22,430,PM2.5
2019-11-09 21:15:00,327,285,50.9,24.21,427,PM2.5
2019-11-09 21:16:00,346,292,50.92,24.21,432,PM2.5
2019-11-09 21:17:00,343,292,50.9,24.2,432,PM2.5
2019-11-09 21:18:00,341,297,50.82,24.19,436,PM2.5
2019-11-09 21:19:00,327,285,51.19,24.18,427,PM2.5
2019-11-09 21:20:00,318,279,52.02,24.19,422,PM2.5
2019-11-09 21:21:00,323,285,51.68,24.19,427,PM2.5
2019-11-09 21:22:00,334,289,51.06,24.19,430,PM2.5
2019-11-09 21:23:00,348,297,50.98,24.17,436,PM2.5
2019-11-09 21:24:00,328,288,51.53,24.18,429,PM2.5
2019-11-09 21:25:00,326,285,51.61,24.18,427,PM2.5
2019-11-09 21:26:00,344,296,51.29,24.18,435,PM2.5
2019-11-09 21:27:00,342,305,51.27,24.18,442,PM2.5
2019-11-09 21:28:00,343,299,51.3,24.18,438,PM2.5
2019-11-09 21:29:00,344,294,51.39,24.18,434,PM2.5
2019-11-09 21:30:00,333,299,51.39,24.17,438,PM2.5
2019-11-09 21:31:00,347,297,51.56,24.16,436,PM2.5
2019-11-09 21:32:00,343,298,51.47,24.16,437,PM2.5
2019-11-09 21:33:00,334,292,51.77,24.17,432,PM2.5
2019-11-09 21:34:00,335,287,52.09,24.18,428,PM2.5
2019-11-09 21:35:00,325,287,52.17,24.18,428,PM2.5
2019-11-09 21:36:00,321,282,52.02,24.2,425,PM2.5
2019-11-09 21:37:00,324,288,51.78,24.19,429,PM2.5
2019-11-09 21:38:00,321,280,52.27,24.2,423,PM2.5
2019-11-09 21:39:00,323,283,52.17,24.21,425,PM2.5
2019-11-09 21:40:00,316,278,51.46,24.21,422,PM2.5
2019-11-09 21:41:00,318,276,50.87,24.21,420,PM2.5
2019-11-09 21:42:00,325,287,50.81,24.19,428,PM2.5
2019-11-09 21:43:00,318,279,51.1,24.17,422,PM2.5
2019-11-09 21:44:00,316,277,51.44,24.16,421,PM2.5
2019-11-09 21:45:00,304,271,51.41,24.17,416,PM2.5
2019-11-09 21:46:00,304,274,51.73,24.17,418,PM2.5
2019-11-09 21:47:00,310,271,51.59,24.18,416,PM2.5
2019-11-09 21:48:00,315,276,51.91,24.19,420,PM2.5
2019-11-09 21:49:00,310,271,51.26,24.2,416,PM2.5
2019-11-09 21:50:00,306,268,50.97,24.2,414,PM2.5
2019-11-09 21:51:00,303,269,50.91,24.19,415,PM2.5
2019-11-09 21:52:00,298,270,50.98,24.17,415,PM2.5
2019-11-09 21:53:00,311,274,51.18,24.16,418,PM2.5
2019-11-09 21:54:00,310,274,51.26,24.16,418,PM2.5
2019-11-09 21:55:00,300,262,51.58,24.15,409,PM2.5
2019-11-09 21:56:00,297,266,51.25,24.15,412,PM2.5
2019-11-09 21:57:00,304,267,51.15,24.15,413,PM2.5
2019-11-09 21:58:00,300,265,51.23,24.14,412,PM2.5
2019-11-09 21:59:00,295,257,51.22,24.14,405,PM2.5
2019-11-09 22:00:00,299,262,50.85,24.12,409,PM2.5
2019-11-09 22:01:00,293,260,51.31,24.13,408,PM2.5
2019-11-09 22:02:00,287,256,51.51,24.14,405,PM2.5
2019-11-09 22:03:00,297,264,51.51,24.13,411,PM2.5
2019-11-09 22:04:00,282,251,51.33,24.14,401,PM2.5
2019-11-09 22:05:00,288,252,50.7,24.13,402,PM2.5
2019-11-09 22:06:00,287,254,50.69,24.13,403,PM2.5
2019-11-09 22:07:00,288,251,50.63,24.14,401,PM2.5
2019-11-09 22:08:00,277,244,50.63,24.14,395,PM2.5
2019-11-09 22:09:00,286,251,50.13,24.14,401,PM2.5
2019-11-09 22:10:00,291,256,50.01,24.14,405,PM2.5
2019-11-09 22:11:00,292,252,50.41,24.15,402,PM2.5
2019-11-09 22:12:00,280,252,50.83,24.15,402,PM2.5
2019-11-09 22:13:00,279,247,50.55,24.16,398,PM2.5
2019-11-09 22:14:00,292,255,50.32,24.16,404,PM2.5
2019-11-09 22:15:00,275,242,51.24,24.16,394,PM2.5
2019-11-09 22:16:00,280,245,51.18,24.17,396,PM2.5
2019-11-09 22:17:00,276,246,51.04,24.18,397,PM2.5
2019-11-09 22:18:00,278,242,51.39,24.18,394,PM2.5
2019-11-09 22:19:00,273,242,51.25,24.2,394,PM2.5
2019-11-09 22:20:00,281,246,50.47,24.2,397,PM2.5
2019-11-09 22:21:00,309,265,49.69,24.2,412,PM2.5
2019-11-09 22:22:00,300,264,49.59,24.19,411,PM2.5
2019-11-09 22:23:00,297,261,49.55,24.2,408,PM2.5
2019-11-09 22:24:00,285,252,50.74,24.2,402,PM2.5
2019-11-09 22:25:00,277,244,50.87,24.21,395,PM2.5
2019-11-09 22:26:00,281,246,50.57,24.21,397,PM2.5
2019-11-09 22:27:00,301,265,49.59,24.21,412,PM2.5
2019-11-09 22:28:00,295,264,49.62,24.2,411,PM2.5
2019-11-09 22:29:00,307,269,49.13,24.19,415,PM2.5
2019-11-09 22:30:00,299,266,49,24.16,412,PM2.5
2019-11-09 22:31:00,294,267,49.15,24.15,413,PM2.5
2019-11-09 22:32:00,314,275,49.01,24.15,419,PM2.5
2019-11-09 22:33:00,318,281,49.14,24.12,424,PM2.5
2019-11-09 22:34:00,300,268,49.32,24.09,414,PM2.5
2019-11-09 22:35:00,316,280,49.25,24.07,423,PM2.5
2019-11-09 22:36:00,333,287,49.31,24.06,428,PM2.5
2019-11-09 22:37:00,319,290,49.04,24.03,431,PM2.5
2019-11-09 22:38:00,330,290,49.03,24,431,PM2.5
2019-11-09 22:39:00,326,281,49.13,23.98,424,PM2.5
2019-11-09 22:40:00,336,289,49.38,23.94,430,PM2.5
2019-11-09 22:41:00,322,281,49.32,23.93,424,PM2.5
2019-11-09 22:42:00,327,289,49.27,23.9,430,PM2.5
2019-11-09 22:43:00,319,285,49.09,23.89,427,PM2.5
2019-11-09 22:44:00,325,288,49.12,23.88,429,PM2.5
2019-11-09 22:45:00,321,282,49.18,23.86,425,PM2.5
2019-11-09 22:46:00,323,279,49.29,23.84,422,PM2.5
2019-11-09 22:47:00,324,286,49.35,23.82,428,PM2.5
2019-11-09 22:48:00,316,283,49.65,23.8,425,PM2.5
2019-11-09 22:49:00,316,282,49.73,23.78,425,PM2.5
2019-11-09 22:50:00,327,285,49.92,23.77,427,PM2.5
2019-11-09 22:51:00,316,273,50.06,23.77,418,PM2.5
2019-11-09 22:52:00,326,279,49.9,23.78,422,PM2.5
2019-11-09 22:53:00,324,283,49.64,23.79,425,PM2.5
2019-11-09 22:54:00,340,292,49.34,23.79,432,PM2.5
2019-11-09 22:55:00,329,287,49.29,23.79,428,PM2.5
2019-11-09 22:56:00,322,289,49.18,23.78,430,PM2.5
2019-11-09 22:57:00,331,296,49.04,23.78,435,PM2.5
2019-11-09 22:58:00,323,289,49.14,23.77,430,PM2.5
2019-11-09 22:59:00,321,289,49.15,23.75,430,PM2.5
2019-11-09 23:00:00,352,306,49.12,23.74,443,PM2.5
2019-11-09 23:01:00,341,302,49.23,23.73,440,PM2.5
2019-11-09 23:02:00,335,296,49.18,23.72,435,PM2.5
2019-11-09 23:03:00,331,295,49.06,23.71,435,PM2.5
2019-11-09 23:04:00,346,296,49.08,23.7,435,PM2.5
2019-11-09 23:05:00,333,292,49.32,23.7,432,PM2.5
2019-11-09 23:06:00,338,298,49.34,23.67,437,PM2.5
2019-11-09 23:07:00,326,298,49.41,23.67,437,PM2.5
2019-11-09 23:08:00,345,300,49.42,23.65,438,PM2.5
2019-11-09 23:09:00,340,297,49.43,23.65,436,PM2.5
2019-11-09 23:10:00,340,300,49.43,23.63,438,PM2.5
2019-11-09 23:11:00,341,299,49.5,23.6,438,PM2.5
2019-11-09 23:12:00,351,303,49.51,23.58,441,PM2.5
2019-11-09 23:13:00,347,301,49.46,23.56,439,PM2.5
2019-11-09 23:14:00,353,301,49.46,23.52,439,PM2.5
2019-11-09 23:15:00,351,313,49.37,23.5,448,PM2.5
2019-11-09 23:16:00,343,304,49.5,23.48,442,PM2.5
2019-11-09 23:17:00,362,310,49.48,23.46,446,PM2.5
2019-11-09 23:18:00,348,303,49.66,23.45,441,PM2.5
2019-11-09 23:19:00,352,311,49.63,23.45,447,PM2.5
2019-11-09 23:20:00,355,303,49.82,23.45,441,PM2.5
2019-11-09 23:21:00,348,301,50.24,23.45,439,PM2.5
2019-11-09 23:22:00,333,284,50.6,23.47,426,PM2.5
2019-11-09 23:23:00,345,292,50.95,23.51,432,PM2.5
2019-11-09 23:24:00,325,288,51.02,23.55,429,PM2.5
2019-11-09 23:25:00,325,289,50.97,23.6,430,PM2.5
2019-11-09 23:26:00,320,284,50.94,23.62,426,PM2.5
2019-11-09 23:27:00,337,290,51.01,23.67,431,PM2.5
2019-11-09 23:28:00,308,278,51.05,23.69,422,PM2.5
2019-11-09 23:29:00,318,284,51.22,23.73,426,PM2.5
2019-11-09 23:30:00,308,279,51.25,23.75,422,PM2.5
2019-11-09 23:34:00,329,288,51.09,23.85,429,PM2.5
2019-11-09 23:35:00,329,290,51.13,23.86,431,PM2.5
2019-11-09 23:36:00,326,289,51.06,23.88,430,PM2.5
2019-11-09 23:37:00,338,293,51.03,23.9,433,PM2.5
2019-11-09 23:38:00,319,279,51.21,23.91,422,PM2.5
2019-11-09 23:39:00,324,280,51.27,23.92,423,PM2.5
2019-11-09 23:40:00,320,281,51.35,23.93,424,PM2.5
2019-11-09 23:41:00,315,276,51.42,23.94,420,PM2.5
2019-11-09 23:42:00,313,271,51.43,23.95,416,PM2.5
2019-11-09 23:43:00,312,277,51.57,23.96,421,PM2.5
2019-11-09 23:44:00,325,280,51.61,23.97,423,PM2.5
2019-11-09 23:45:00,309,274,51.65,23.97,418,PM2.5
2019-11-09 23:46:00,305,276,51.74,23.98,420,PM2.5
2019-11-09 23:47:00,315,282,51.8,23.99,425,PM2.5
2019-11-09 23:48:00,313,277,51.95,24,421,PM2.5
2019-11-09 23:49:00,309,270,52.08,24.01,415,PM2.5
2019-11-09 23:50:00,305,269,52.18,24.03,415,PM2.5
2019-11-09 23:51:00,307,267,52.32,24.03,413,PM2.5
2019-11-09 23:52:00,302,264,52.37,24.04,411,PM2.5
2019-11-09 23:53:00,305,266,52.55,24.05,412,PM2.5
2019-11-09 23:54:00,298,265,52.67,24.06,412,PM2.5
2019-11-09 23:55:00,300,260,52.81,24.07,408,PM2.5
2019-11-09 23:56:00,300,265,52.96,24.09,412,PM2.5
2019-11-09 23:57:00,301,263,52.93,24.09,410,PM2.5
2019-11-09 23:58:00,298,260,52.86,24.11,408,PM2.5
2019-11-09 23:59:00,307,268,52.74,24.12,414,PM2.5
2019-11-10 00:00:00,302,270,52.66,24.12,415,PM2.5
2019-11-10 00:01:00,294,266,52.79,24.14,412,PM2.5
2019-11-10 00:02:00,298,263,52.7,24.15,410,PM2.5
2019-11-10 00:03:00,301,264,52.84,24.16,411,PM2.5
2019-11-10 00:04:00,295,263,52.93,24.16,410,PM2.5
2019-11-10 00:05:00,288,259,52.97,24.17,407,PM2.5
2019-11-10 00:06:00,292,260,52.92,24.18,408,PM2.5
2019-11-10 00:07:00,296,266,53.09,24.18,412,PM2.5
2019-11-10 00:08:00,295,260,53.19,24.19,408,PM2.5
2019-11-10 00:09:00,294,261,53.49,24.2,408,PM2.5
2019-11-10 00:10:00,289,257,53.64,24.21,405,PM2.5
2019-11-10 00:11:00,291,259,53.73,24.22,407,PM2.5
2019-11-10 00:12:00,275,251,53.81,24.23,401,PM2.5
2019-11-10 00:13:00,284,257,53.91,24.23,405,PM2.5
2019-11-10 00:14:00,286,255,53.93,24.24,404,PM2.5
2019-11-10 00:15:00,289,255,53.92,24.24,404,PM2.5
2019-11-10 00:16:00,295,261,53.76,24.26,408,PM2.5
2019-11-10 00:17:00,300,265,53.55,24.26,412,PM2.5
2019-11-10 00:18:00,305,265,53.31,24.27,412,PM2.5
2019-11-10 00:19:00,303,270,53.33,24.28,415,PM2.5
2019-11-10 00:20:00,285,260,53.35,24.29,408,PM2.5
2019-11-10 00:21:00,304,270,53.42,24.29,415,PM2.5
2019-11-10 00:22:00,301,268,53.25,24.3,414,PM2.5
2019-11-10 00:23:00,283,253,53.57,24.31,402,PM2.5
2019-11-10 00:24:00,279,251,53.58,24.32,401,PM2.5
2019-11-10 00:25:00,284,258,53.91,24.32,406,PM2.5
2019-11-10 00:26:00,287,255,54.11,24.33,404,PM2.5
2019-11-10 00:27:00,290,253,53.92,24.33,402,PM2.5
2019-11-10 00:28:00,290,257,53.81,24.34,405,PM2.5
2019-11-10 00:29:00,302,255,53.62,24.35,404,PM2.5
2019-11-10 00:30:00,289,254,53.75,24.35,403,PM2.5
2019-11-10 00:31:00,295,261,53.82,24.36,408,PM2.5
2019-11-10 00:32:00,285,255,53.83,24.36,404,PM2.5
2019-11-10 00:33:00,287,254,53.85,24.36,403,PM2.5
2019-11-10 00:34:00,277,251,53.93,24.37,401,PM2.5
2019-11-10 00:35:00,287,253,54.07,24.38,402,PM2.5
2019-11-10 00:36:00,282,255,53.96,24.38,404,PM2.5
2019-11-10 00:37:00,295,259,53.82,24.39,407,PM2.5
2019-11-10 00:38:00,286,248,53.99,24.4,398,PM2.5
2019-11-10 00:39:00,292,255,53.89,24.39,404,PM2.5
2019-11-10 00:40:00,289,258,53.79,24.4,406,PM2.5
2019-11-10 00:41:00,287,259,53.74,24.41,407,PM2.5
2019-11-10 00:42:00,298,263,53.84,24.41,410,PM2.5
2019-11-10 00:43:00,287,254,53.74,24.42,403,PM2.5
2019-11-10 00:44:00,294,259,53.79,24.42,407,PM2.5
2019-11-10 00:45:00,288,259,53.75,24.42,407,PM2.5
2019-11-10 00:46:00,290,257,53.83,24.43,405,PM2.5
